,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,teams,year,pointsPlayed,oPointsPlayed,dPointsPlayed,minutesPlayed,possessions,oEfficiency,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage,height,weight,predicted position,player_id,oscorerate,dscorerate,o_point_on_off_rating,d_point_on_off_rating,total_on_off_rating,Rating,oeff_rating,goal_rating,assist_rating,block_rating,mean_rating,composite_rating
3836,3836,3836,3836,3836,3836,sxu,Scott Xu,6,4.33,3.5,0.83,1.5,42.5,92.06,3.5,3.33,0.0,0.17,0.67,0.0,0.83,PHI,2018,26.0,17.33,8.67,29.23,32.33,47.94,,,,,,68.0,160.0,Handler,,,,,,,-0.5362997681137626,-0.8845139677912778,0.31021725565857083,0.4241431741210159,0.12993002043711527,0.09859968641747703,-0.00505587939364395
3837,3837,3837,3837,3837,3837,vrenshaw,Valley Renshaw,4,2.25,1.0,1.25,1.5,4.25,73.91,0.5,1.0,0.0,0.25,0.5,0.0,0.0,AUS,2018,16.0,8.0,8.0,13.51,14.75,44.07,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
3838,3838,3838,3838,3838,3838,drichards1,David Richardson,13,0.77,0.15,0.62,1.46,3.62,83.93,0.31,0.54,0.0,0.23,1.46,0.0,0.0,RAL,2018,16.85,3.15,13.69,17.49,13.77,35.2,,,,,,75.0,199.0,Defender,,,,,,,-5.599131303457402,-2.0563922932324514,-0.9330898258969361,-1.1136609734335607,3.8856463851495175,-0.06376522265733674,-0.05437417685335777
3839,3839,3839,3839,3839,3839,gpangburn,Grayson Pangburn,13,1.0,0.54,0.46,1.46,4.77,98.41,0.38,0.08,0.0,0.08,0.62,0.0,0.38,MIN,2018,17.08,2.23,14.85,13.02,12.15,42.41,,,,,,71.0,160.0,Handler,,,,,,,1.1985580972625989,1.7167982557282644,-0.6860739544374613,-0.33881097296729423,-2.502172570496679,-0.17625396437858423,-0.45256481054329256
3840,3840,3840,3840,3840,3840,jschroede,Justin Schroeder,13,2.62,1.54,1.08,1.46,11.54,90.91,1.08,1.08,0.08,0.62,0.54,0.0,0.0,NSH,2018,19.15,15.38,3.77,19.69,24.38,43.22,,,,,,,,Cutter,,,,,,,0.9827573161483308,0.7688201197018318,-0.7035230537529416,0.21452061772047754,-0.450142762122249,-0.04098884079966153,-0.0425812696132203
3841,3841,3841,3841,3841,3841,mauletta,Matt Auletta,13,2.08,1.23,0.85,1.46,14.54,94.03,0.77,0.77,0.0,0.08,0.23,0.0,0.38,NY,2018,18.0,13.77,4.23,17.87,21.38,52.16,,,,,,69.0,140.0,Handler,,,,,,,-2.8839219163078886,-1.8280568952230738,-1.5535771400736453,-0.19723926938887876,-0.7089005385699311,-0.17745225701053968,-1.0719434608138823
3842,3842,3842,3842,3842,3842,mcook,Max Cook,13,3.0,1.77,1.23,1.46,34.77,95.16,2.38,1.54,0.0,0.23,0.23,0.0,0.0,AUS,2018,20.38,18.23,2.15,21.29,27.15,47.59,,,,,,67.0,165.0,Handler,,,,,,,0.982267352567146,0.1786212019427891,-0.17524248929181538,-0.33337491775341477,-0.17744041570872715,-0.04575367116132683,-0.12685915520279206
3843,3843,3843,3843,3843,3843,jshey,Jack Shey,11,1.36,0.18,1.18,1.45,4.91,94.74,0.55,0.18,0.0,0.18,0.45,0.0,0.09,CHI,2018,16.18,3.18,13.0,15.7,13.73,36.42,,,,,,74.0,195.0,Defender,,,,,,,-2.084192148735078,-1.5502676593370592,-0.23721011567718875,-1.1561240909260915,-1.0086104899023791,-0.17664523676646846,-0.9880530889606796
3844,3844,3844,3844,3844,3844,ahenderso,Alex Henderson,9,2.0,0.78,1.22,1.44,13.33,93.75,1.44,0.89,0.0,0.11,0.44,0.0,1.33,IND,2018,13.78,5.11,8.67,13.02,13.78,45.97,,,,,,71.0,162.0,Cutter,,,,,,,0.6764745052607889,0.7694832236932289,-0.6411149562195002,0.008457196626130783,0.3036844956167515,-0.03249813618110903,0.11012748992915272
3845,3845,3845,3845,3845,3845,bmccann,Brendan McCann,9,2.22,1.22,1.0,1.44,15.56,86.96,0.89,1.67,0.11,0.0,0.89,0.0,3.22,DET,2018,22.0,8.89,13.11,18.13,20.56,31.35,,,,,,68.0,155.0,Handler,,,,,,,0.0197967977891507,0.8376394925526645,0.6647131945364367,-0.13748663575436934,-0.7127285300778043,0.03658957081787087,0.1630343803142319
3846,3846,3846,3846,3846,3846,kfurdella,Kenny Furdella,9,2.22,1.11,1.11,1.44,24.56,94.44,0.67,1.11,0.0,0.11,0.44,0.0,0.0,PIT,2018,20.22,13.33,6.89,22.09,24.67,35.59,,,,,,74.0,180.0,Cutter,,,,,,,-0.7934299087991301,-0.5300601415933472,-1.4996298539749109,-1.3612186619922784,-1.3044485251598337,-0.3288937702586811,-1.1738392956800925
3847,3847,3847,3847,3847,3847,ralongi,Robert Alongi,9,1.11,0.78,0.33,1.44,4.78,91.49,0.67,0.44,0.0,0.22,1.0,0.0,0.0,NSH,2018,12.89,4.56,8.33,15.15,13.22,27.73,,,,,,,,Handler,,,,,,,-1.7076820387038432,-0.14577424988212748,0.9957521508604742,0.6327936183462313,1.6672013206325702,0.24123936302725435,0.7874932099892871
3848,3848,3848,3848,3848,3848,ttaliafer,Trey Taliaferro,9,3.11,1.78,1.33,1.44,13.44,87.68,1.11,1.67,0.22,0.89,0.89,0.0,0.0,DET,2018,17.89,16.11,1.78,20.01,25.33,35.96,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
3849,3849,3849,3849,3849,3849,jmartin,Jonathan Martin,7,1.29,1.14,0.14,1.43,4.57,88.89,0.29,0.57,0.0,0.14,0.86,0.0,3.0,TOR,2018,16.57,1.43,15.14,15.79,12.86,50.0,,,,,,73.0,,Defender,,,,,,,4.383052962288514,2.415486256011504,3.3986027551915488,1.5351622472057214,2.206678204707692,0.5897644069475182,2.3889823657791167
3850,3850,3850,3850,3850,3850,nchambers,Noah Chambers,12,0.67,0.17,0.5,1.42,3.5,93.33,0.42,0.08,0.0,0.0,0.83,0.0,0.08,DAL,2018,15.0,1.5,13.5,12.43,12.92,34.19,,,,,,74.0,175.0,Defender,,,,,,,-2.967774384331109,-1.761753661459467,-0.9615354299701783,-0.7797039097408675,-0.2893249697896159,-0.1750931167134604,-0.9480794927400322
3851,3851,3851,3851,3851,3851,strimble,Scott Trimble,12,2.0,1.0,1.0,1.42,7.42,86.41,0.5,0.83,0.0,0.58,0.83,0.0,2.25,PIT,2018,19.58,9.08,10.5,18.78,20.67,31.05,,,,,,75.0,185.0,Defender,,,,,,,0.4712378927382707,0.1043984660860429,-0.9753885539627113,-0.4538169231790468,-0.8336142839482628,-0.15770142227697354,-0.5396053237509946
3852,3852,3852,3852,3852,3852,bmatzuka,Brett Matzuka,10,2.2,1.4,0.8,1.4,39.3,97.04,2.9,1.0,0.1,0.3,0.5,0.0,0.2,RAL,2018,22.7,15.1,7.6,24.11,25.6,57.03,,,,,,68.0,135.0,Handler,,,,,,,2.9920710410896367,1.2317333292554935,-1.0132015280696087,-0.42298564317128445,-0.21185907681338245,-0.1356757297054534,-0.10407822969969553
3853,3853,3853,3853,3853,3853,jnorden1,Jeremy Norden,10,2.3,1.8,0.5,1.4,17.3,91.05,1.2,1.4,0.1,0.0,0.5,0.0,6.9,TOR,2018,14.8,2.0,12.8,15.04,13.5,42.96,,,,,,71.0,,Handler,,,,,,,-0.953937656482459,0.1490586919231808,0.09878962769708552,1.8312619833597659,-0.5825198241306108,0.21740080715924345,0.37414761971235533
3854,3854,3854,3854,3854,3854,lalejandr,Luis Alejandro Royo Romero,5,1.6,0.4,1.2,1.4,7.4,92.5,0.2,0.4,0.2,0.8,1.0,0.0,0.0,DET,2018,21.0,8.2,12.8,17.25,19.2,13.54,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
3855,3855,3855,3855,3855,3855,nladas,Nick Ladas,10,1.4,0.7,0.7,1.4,3.5,92.11,0.4,0.3,0.0,0.2,0.5,0.0,2.0,MIN,2018,14.6,2.2,12.4,11.47,12.1,43.8,,,,,,75.0,205.0,Defender,,,,,,,0.2063919186531031,0.40078501527265836,-0.2487431935070432,0.22448196275119564,-0.876863770375816,-0.012424725031543698,-0.1250849964647513
3856,3856,3856,3856,3856,3856,qbergeron,Quinn Bergeron,10,1.5,0.3,1.2,1.4,3.5,79.55,0.6,0.9,0.0,0.0,0.8,0.0,0.0,DC,2018,13.9,2.0,11.9,12.8,11.6,41.38,,,,,,72.0,160.0,Defender,,,,,,,-1.217513999838035,-0.30719602419923203,-0.063046834682792,-0.3708536398111179,0.19921968847697671,-0.0263238273728725,-0.1354692025540413
3857,3857,3857,3857,3857,3857,bscott,Brad Scott,13,1.31,0.69,0.62,1.38,6.85,92.71,0.62,0.46,0.0,0.23,0.77,0.0,0.08,DC,2018,17.46,3.54,13.92,16.17,14.54,40.21,,,,,,73.0,180.0,Defender,,,,,,,-1.452517387177404,-1.1552645752779136,-0.4495560790192035,-0.30556193929245057,-0.38272923955509336,-0.07539699253614243,-0.5732779582861652
3858,3858,3858,3858,3858,3858,emoore,Elliott Moore,13,1.54,0.62,0.92,1.38,3.62,83.93,0.31,0.62,0.0,0.15,0.62,0.0,0.0,AUS,2018,15.92,4.31,11.62,15.05,13.38,33.91,,,,,,71.0,160.0,Defender,,,,,,,0.3788011157954792,0.4186791212370372,-0.35810673653988606,1.0098574751354383,-0.7334420891637029,0.07381046126854372,0.08424694266722163
3859,3859,3859,3859,3859,3859,aodonnell,Adam O'Donnell,11,1.73,0.91,0.82,1.36,9.45,93.69,1.18,0.36,0.0,0.27,0.27,0.0,0.0,OTT,2018,15.09,12.45,2.64,12.47,17.82,46.43,,,,,,74.0,,Handler,,,,,,,3.21236019796768,0.8321955258775717,-0.3836581297041291,-1.4528141316702452,-0.5659297153606045,-0.20920490356172827,-0.3925516127143518
3860,3860,3860,3860,3860,3860,bpries,Ben Pries,6,1.17,0.5,0.67,1.33,2.0,,0.0,0.17,0.0,0.17,0.5,0.0,0.0,TOR,2018,13.83,0.33,13.5,13.47,11.17,50.75,,,,,,,,Defender,,,,,,,-0.236921770367403,0.2994628864385969,-0.6028681604872234,-0.3291477563111997,-0.7457467473274815,-0.1052909534987327,-0.3445749444218269
3861,3861,3861,3861,3861,3861,brogers,Ben Rogers,15,0.73,0.07,0.67,1.33,2.27,97.14,0.27,0.07,0.0,0.0,0.67,0.0,0.0,DAL,2018,11.27,1.27,10.0,10.2,9.87,29.73,,,,,,73.0,180.0,Defender,,,,,,,-1.0567658090876093,-0.42429747893569614,-0.7836388756227871,-0.23005401959180777,-1.3610096378980583,-0.1323888971355628,-0.6997500030120873
3862,3862,3862,3862,3862,3862,bspielman,Benjamin Spielman,12,0.67,0.25,0.42,1.33,4.42,100.0,0.5,0.0,0.0,0.08,0.75,0.0,0.0,NY,2018,13.17,2.0,11.17,11.39,8.83,42.45,,,,,,74.0,180.0,Defender,,,,,,,-0.820235048741173,-0.17230495534022433,-0.3905086571509301,-0.4090786584884441,0.03833722218442238,-0.06704684460613913,-0.23338876219879404
3863,3863,3863,3863,3863,3863,cjurek,Cole Jurek,6,1.33,0.5,0.83,1.33,7.0,97.67,1.0,0.17,0.0,0.5,0.67,0.0,0.0,MIN,2018,18.33,6.83,11.5,18.51,17.33,37.5,,,,,,72.0,173.0,Cutter,,,,,,,2.455648093665782,0.14209217642703123,-0.26138142394776775,-0.02600751768855156,-1.7751255210897419,-0.07449279254281127,-0.4801055715747575
3864,3864,3864,3864,3864,3864,dmourad,Derek Mourad,3,0.33,0.33,0.0,1.33,11.33,94.44,1.0,0.0,0.0,0.0,1.0,0.0,20.67,SEA,2018,26.33,2.0,24.33,25.97,19.0,31.58,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
3865,3865,3865,3865,3865,3865,jhuppert,Joey Huppert,9,1.78,0.11,1.67,1.33,5.0,88.24,0.89,0.44,0.11,0.22,0.22,0.0,0.0,SD,2018,12.56,10.44,2.11,8.29,14.0,57.14,,,,,,71.0,150.0,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
3866,3866,3866,3866,3866,3866,jouellett,Joe Ouellette,6,1.0,0.33,0.67,1.33,1.83,,0.0,0.17,0.0,0.0,0.5,0.0,0.0,NY,2018,11.0,0.33,10.67,7.93,5.67,70.59,,,,,,70.0,160.0,Defender,,,,,,,1.6798651847235124,1.5436563757654236,-0.2886635930357886,0.3529743372379683,-1.2390964500997614,-0.014003041369574998,0.09221766746696047
3867,3867,3867,3867,3867,3867,kthomas,Kiran Thomas,6,2.0,1.0,1.0,1.33,10.83,94.2,1.5,0.67,0.0,0.17,0.17,0.0,0.0,AUS,2018,15.33,12.67,2.67,15.84,21.67,48.46,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
3868,3868,3868,3868,3868,3868,mwalter,Mick Walter,15,0.8,0.13,0.67,1.33,3.27,96.08,0.53,0.07,0.0,0.2,0.8,0.07,0.0,AUS,2018,16.07,5.0,11.07,13.91,13.13,37.06,,,,,,78.0,205.0,Defender,,,,,,,-0.8278102052018557,-0.5199484030188928,-0.17422007861940478,-0.881392643169304,3.0008698960954794,0.0028866452065894888,0.35632719282196945
3869,3869,3869,3869,3869,3869,pstarkel,Paul Starkel,9,2.22,1.89,0.33,1.33,17.0,93.87,1.11,0.89,0.0,0.11,0.11,0.0,0.0,AUS,2018,16.56,12.22,4.33,16.9,21.0,48.15,,,,,,68.0,160.0,Handler,,,,,,,1.804729179806573,0.04348805119271286,-2.0111272040330723,0.01012945681420216,0.18993097278292986,-0.16430468835680817,-0.44189468081080685
3870,3870,3870,3870,3870,3870,rswift,Ryan Swift,9,1.56,0.67,0.89,1.33,19.78,93.68,1.56,0.89,0.0,0.22,0.89,0.0,0.0,DC,2018,21.33,10.0,11.33,21.06,22.78,45.37,,,,,,72.0,185.0,Defender,,,,,,,-0.575237094287162,-0.2891618549101267,-1.0789150365612024,-0.4770392526928224,-0.6740264991825422,-0.1644352859613157,-0.6297856608366734
3871,3871,3871,3871,3871,3871,splasman,Sam Plasman,12,1.08,0.17,0.92,1.33,1.67,86.96,0.33,0.25,0.0,0.0,0.5,0.0,0.0,LA,2018,12.17,0.75,11.42,11.14,8.25,50.51,,,,,,71.0,,Defender,,,,,,,0.5926642153638686,0.951821688085882,0.49567192833094226,-0.20154786071661626,-0.6939405919450171,0.014008321953099631,0.13800129093879768
3872,3872,3872,3872,3872,3872,vreydams,Vince Reydams,6,1.17,0.17,1.0,1.33,4.5,81.82,0.83,0.67,0.0,0.67,1.5,0.0,0.0,PHI,2018,19.5,6.17,13.33,20.81,21.67,23.85,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
3873,3873,3873,3873,3873,3873,mthaw,Marcus Thaw,13,1.62,0.92,0.69,1.31,14.15,92.46,1.15,1.08,0.0,0.08,0.85,0.0,2.69,DC,2018,18.23,5.69,12.54,18.73,17.54,39.91,,,,,,72.0,176.0,Defender,,,,,,,0.4222351329694039,0.531227464296437,-1.0226964054295593,-0.1601284249520326,-1.5959833121466627,-0.1548876100826384,-0.5618951695579544
3874,3874,3874,3874,3874,3874,tcoolidge,Thomas Coolidge,13,1.46,0.92,0.54,1.31,11.0,95.97,1.31,0.38,0.0,0.46,0.69,0.0,0.0,MAD,2018,15.92,7.85,8.08,17.07,16.62,51.39,,,,,,69.0,160.0,Defender,,,,,,,3.250071456755092,1.3020743137326292,-1.5010562415895796,-0.6596358994880763,-0.7394589210486022,-0.22742860664459572,-0.3995191870984073
3875,3875,3875,3875,3875,3875,akoffarnu,Austin Koffarnus,10,0.7,0.0,0.7,1.3,2.2,91.67,0.2,0.2,0.0,0.3,1.1,0.0,0.0,TB,2018,14.6,4.0,10.6,15.57,11.3,37.17,,,,,,71.0,155.0,Defender,,,,,,,-1.6217992045299932,-0.12000035295920193,-0.18368662434501976,0.05529530709709403,0.7698571605834539,0.03215593340692796,0.13036637259408157
3876,3876,3876,3876,3876,3876,rlacy,Ryan Lacy,10,1.1,0.5,0.6,1.3,1.9,82.61,0.1,0.4,0.0,0.1,0.7,0.0,0.0,SD,2018,12.0,0.4,11.6,9.61,7.6,43.42,,,,,,70.0,165.0,Defender,,,,,,,0.030774353555152,0.35969655171706966,0.028448212514557657,0.5433892599839983,0.1411626235806281,0.08654983529242528,0.2681741619490634
3877,3877,3877,3877,3877,3877,jkelly,Jack Kelly,7,1.29,0.29,1.0,1.29,4.14,96.67,1.0,0.14,0.0,0.29,0.43,0.0,0.0,MAD,2018,15.43,1.14,14.29,13.45,10.29,62.5,,,,,,71.0,165.0,Cutter,,,,,,,-2.209473528858616,-0.500975590354976,0.24094212644932528,-0.6753158007609004,-0.10387501130114574,-0.04406273040172463,-0.2598060689919242
3878,3878,3878,3878,3878,3878,jsykora,James Sykora,7,1.29,0.86,0.43,1.29,6.14,89.58,0.43,0.71,0.0,0.0,0.71,0.0,8.14,CHI,2018,17.71,6.29,11.43,17.72,14.43,38.61,,,,,,74.0,175.0,Handler,,,,,,,-1.694777634901458,-0.4537675724392183,0.5553003042259219,-0.8678418714281247,0.2495398675007157,-0.02460977409016811,-0.12919231803517636
3879,3879,3879,3879,3879,3879,mcary,Mason Cary,7,1.57,0.29,1.29,1.29,5.29,94.87,0.86,0.14,0.0,0.14,0.0,0.0,0.0,ATL,2018,15.86,7.57,8.29,14.43,14.29,61.0,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
3880,3880,3880,3880,3880,3880,rchard,Ryan Chard,14,0.79,0.29,0.5,1.29,4.21,98.33,0.21,0.07,0.0,0.0,0.57,0.0,0.0,TB,2018,12.36,2.71,9.64,11.78,9.07,38.58,,,,,,73.0,180.0,Defender,,,,,,,-2.7028563702295,-1.7227390905175786,-0.8437867732464172,-0.5907062229233291,0.286048858714952,-0.12177070182807258,-0.7177958069930932
3881,3881,3881,3881,3881,3881,rlepore,Ryan Lepore,7,1.43,0.43,1.0,1.29,3.29,85.19,0.43,0.43,0.0,0.29,0.57,0.0,0.0,LA,2018,14.29,1.29,13.0,13.05,10.0,45.71,,,,,,71.0,,Defender,,,,,,,3.252744137298376,2.132193955209828,0.25514368545107563,-0.11339807779087742,-1.3517601720455923,-0.021449151296384226,0.23054484770610856
3882,3882,3882,3882,3882,3882,aouchterl,Andrew Ouchterlony,11,1.45,0.73,0.73,1.27,9.09,88.5,1.0,0.82,0.0,0.0,0.64,0.0,0.0,OTT,2018,20.36,17.09,3.27,18.02,25.64,45.39,,,,,,75.0,195.0,Cutter,,,,,,,0.5754511165758655,-0.3085522405457566,-2.5626079612439434,-0.48547014210402717,-0.17365312156426396,-0.2863359686233593,-0.8825708663644978
3883,3883,3883,3883,3883,3883,jkohl,Josh Kohl,11,1.55,1.0,0.55,1.27,9.82,93.91,0.27,0.45,0.0,0.0,0.18,0.0,0.0,SD,2018,15.91,4.36,11.55,13.07,12.73,39.29,,,,,,69.0,165.0,Handler,,,,,,,0.1678241425015103,1.0090831274611747,1.2562716251873092,0.10519855229367746,-0.32888303828496485,0.13365250064762707,0.5104175666642992
3884,3884,3884,3884,3884,3884,pbisson,Philippe Bisson,11,0.91,0.18,0.73,1.27,2.73,96.77,0.27,0.0,0.0,0.0,0.36,0.0,0.0,MTL,2018,15.18,2.27,12.91,13.96,11.64,39.84,,,,,,72.0,175.0,Defender,,,,,,,-1.835977282275944,-0.5521271327834871,-0.4690594232730769,-0.3382085091981919,-1.565051285481307,-0.12279662729449374,-0.7311115876840157
3885,3885,3885,3885,3885,3885,rward,Ross Ward,11,1.18,0.36,0.82,1.27,2.55,93.33,0.36,0.18,0.0,0.18,0.45,0.0,0.0,NY,2018,12.09,1.09,11.0,9.85,6.45,45.07,,,,,,,200.0,Defender,,,,,,,-4.061106183290767,-2.0940938172690204,0.31565204641832145,-0.09679614951187623,0.34999269286421275,0.04626896479488324,-0.38131130687459064
3886,3886,3886,3886,3886,3886,jcecil,John Cecil,8,0.75,0.25,0.5,1.25,3.0,96.0,0.25,0.13,0.0,0.25,0.88,0.0,0.0,AUS,2018,15.88,4.13,11.75,13.31,11.75,27.66,,,,,,76.0,185.0,Defender,,,,,,,-4.941414069587007,-2.790489585056226,-0.6390920919999892,0.14317318285423147,-0.4501254107984691,-0.04327105984338996,-0.9341334762501132
3887,3887,3887,3887,3887,3887,ksmart,Kodi Smart,12,5.17,3.25,1.92,1.25,41.92,90.96,3.58,3.75,0.0,0.5,0.33,0.0,0.0,SEA,2018,27.58,25.33,2.25,27.43,38.5,46.1,,,,,,69.0,160.0,Handler,,,,,,,0.9173761325041644,-0.24218023384016713,-0.33905712676633226,0.30795857932364795,-1.4379250108113266,-0.0309743889633677,-0.4278009480235445
3888,3888,3888,3888,3888,3888,mslader,Mark Slader,12,1.83,0.67,1.17,1.25,12.08,91.77,0.83,1.0,0.0,0.25,0.67,0.0,15.0,SD,2018,21.0,5.0,16.0,20.28,16.17,40.21,,,,,,73.0,180.0,Defender,,,,,,,1.169407441093081,1.3624088437039388,-0.25269549292442123,0.31792856014741444,-1.1263309816284302,-0.0107361052505598,0.07532773232462547
3889,3889,3889,3889,3889,3889,mweintrau,Matt Weintraub,13,1.46,1.23,0.23,1.23,13.77,96.76,0.77,0.38,0.08,0.0,0.15,0.0,0.15,NY,2018,16.31,2.23,14.08,17.16,11.85,45.45,,,,,,72.0,175.0,Handler,,,,,,,0.4540808935384083,1.1524220242978402,0.6010942772042799,-0.2191613054536454,-1.135849259342996,0.006191566417315599,0.09962643417636963
3890,3890,3890,3890,3890,3890,vbrussel,Peter Van Brussel,13,1.62,1.15,0.46,1.23,14.46,93.07,0.69,0.92,0.0,0.08,0.62,0.0,8.62,TB,2018,17.08,2.92,14.15,16.75,12.23,42.14,,,,,,75.0,170.0,Handler,,,,,,,0.6919142801519863,0.8210126311458933,0.19271835544116905,0.47097399799352796,-0.06584772430287758,0.0861543510875629,0.35471431506942813
3891,3891,3891,3891,3891,3891,ycabot,Yoland Cabot,13,2.92,1.77,1.15,1.23,14.69,89.67,1.15,1.46,0.08,0.54,0.31,0.0,0.08,MTL,2018,18.77,11.69,7.08,18.14,22.77,42.91,,,,,,70.0,155.0,Cutter,,,,,,,0.7276064783990758,0.08576163670861303,0.1105430073842022,1.3349080713169772,-0.7720871806735062,0.15404614464869287,0.18978138368407152
3892,3892,3892,3892,3892,3892,kalzahran,Khalid Al-Zahrani,14,0.93,0.21,0.71,1.21,3.64,92.73,0.29,0.29,0.0,0.14,0.71,0.0,0.0,OTT,2018,16.36,1.64,14.71,15.61,13.0,28.57,,,,,,70.0,144.0,Defender,,,,,,,-2.234707277916576,-0.7711060537157065,-0.1869523135603287,-0.10122500737844191,0.19711886864433337,-0.006599822986826134,-0.21554112650253596
3893,3893,3893,3893,3893,3893,canderson,Connor Anderson,5,1.6,0.4,1.2,1.2,5.2,83.87,0.4,1.0,0.0,0.0,0.6,0.0,1.2,MIN,2018,14.8,5.6,9.2,11.29,12.6,47.62,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
3894,3894,3894,3894,3894,3894,jduncan,Josh Duncan,5,0.6,0.2,0.4,1.2,0.8,,0.0,0.0,0.0,0.0,0.6,0.0,0.4,IND,2018,11.2,0.0,11.2,8.12,6.0,36.67,,,,,,75.0,185.0,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
3895,3895,3895,3895,3895,3895,kdaftari,Kamron Daftari,5,0.8,0.0,0.8,1.2,2.2,,0.2,0.0,0.0,0.0,0.4,0.0,0.0,AUS,2018,15.4,4.8,10.6,15.05,12.6,39.68,,,,,,71.0,200.0,Defender,,,,,,,-1.2231594569871722,0.9135836269125859,-0.24970845166584082,-0.5903224794293818,0.5284601262358445,-0.057663494057304976,0.15050320551330196
3896,3896,3896,3896,3896,3896,meckert,Manuel Eckert,10,2.4,1.5,0.9,1.2,21.2,91.38,1.5,1.6,0.0,0.0,0.4,0.0,2.1,SEA,2018,23.5,7.9,15.6,21.65,20.0,43.5,,,,,,74.0,175.0,Handler,,,,,,,0.3730202302015173,-1.3120133532350673,-0.5086818422585393,3.373237281782766,3.0087894771740284,0.4669759726646238,1.140332890865797
3897,3897,3897,3897,3897,3897,mbiersche,Matthew Bierschenk,11,1.73,1.09,0.64,1.18,4.18,85.19,0.0,0.55,0.0,0.18,0.18,0.0,0.09,AUS,2018,12.82,5.82,7.0,11.16,11.45,40.48,,,,,,66.0,150.0,Handler,,,,,,,-1.808575644470648,-0.09835879745505233,-0.765947835224853,0.6281492172202405,-0.717828785058768,-0.008151049407174496,-0.23849655012960821
3898,3898,3898,3898,3898,3898,mlemar,Matt LeMar,17,1.71,1.06,0.65,1.18,10.24,89.69,0.82,0.88,0.0,0.12,0.47,0.0,0.53,NY,2018,20.71,2.65,18.06,19.53,14.65,43.37,,,,,,70.0,170.0,Handler,,,,,,,-1.6894551966646296,-0.9166459202332009,-0.863286203287697,0.33485831153498946,-3.3061279710474767,-0.14283163835651413,-1.1878004457583464
3899,3899,3899,3899,3899,3899,ataylor1,Alexander Taylor,6,1.33,0.17,1.17,1.17,15.67,94.95,1.17,0.83,0.0,0.0,0.67,0.0,0.0,RAL,2018,18.5,9.0,9.5,16.26,16.67,55.0,,,,,,72.0,155.0,Cutter,,,,,,,0.3953994297962236,0.5118100689678908,-0.8289048578948566,-1.9975367931196206,-0.2899644953548246,-0.3044285755521258,-0.6511490193503527
3900,3900,3900,3900,3900,3900,bring,Bryce Ring,12,2.17,1.42,0.75,1.17,25.08,94.36,1.25,1.25,0.0,0.17,0.42,0.0,0.0,OTT,2018,21.92,20.75,1.17,19.6,29.17,46.57,,,,,,72.0,190.0,Handler,,,,,,,2.621242816616603,2.2277596941035975,-0.024231895825831795,-0.41699090940986294,-0.5935629944064842,-0.0560803748417438,0.2982434736153547
3901,3901,3901,3901,3901,3901,jcarden,John Carden,12,0.83,0.25,0.58,1.17,3.67,93.62,0.0,0.17,0.08,0.08,0.58,0.0,0.0,NSH,2018,14.25,6.17,8.08,12.4,12.75,37.25,,,,,,,,Defender,,,,,,,-1.4397626873485447,-0.9569155935628506,-0.3570456607822724,-0.14104361739976515,0.05441476562401122,-0.0321651242308363,-0.35014752653021924
3902,3902,3902,3902,3902,3902,jhefferon,Jack Hefferon,6,0.83,0.0,0.83,1.17,0.83,,0.0,0.17,0.0,0.17,0.67,0.0,0.33,PIT,2018,11.33,2.17,9.17,13.98,9.67,22.41,,,,,,72.0,175.0,Defender,,,,,,,-3.476206807431371,-1.2635628315886194,-0.4536576439673832,-0.4682190116446031,0.11124885603899265,-0.07725091326459303,-0.5185476577904032
3903,3903,3903,3903,3903,3903,clarberg,Chris Larberg,13,1.0,0.23,0.77,1.15,4.38,95.0,0.46,0.23,0.08,0.15,0.54,0.0,0.0,DAL,2018,15.85,2.38,13.46,13.75,12.54,38.65,,,,,,73.0,175.0,Defender,,,,,,,1.6619862418360123,1.9125080088408142,0.8460915591386979,-0.3035501549861533,-1.1133196778557386,0.02005523568857827,0.33543243378440507
